index,timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,fraud,vehicleAge,driverExperience,licenceType
6416,,45,,,,High School,,,,,,,,102,0,1,28,Full
6417,,40,,,,High School,,,,,,,,5674,0,6,23,Full
6418,,40,,,,High School,,,,,,,,90,0,11,21,Full
6419,,46,,,,Masters,,,,,,,,98,0,16,24,Full
6420,,53,,,,High School,,,,,,,,112,0,1,36,Full
6421,,23,,,,High School,,,,,,,,123,0,5,4,P2
6422,,38,,,,Masters,,,,,,,,96,0,11,17,Full
6423,,46,,,,PhD,,,,,,,,103,0,16,27,Full
6424,,59,,,,Bachelor,,,,,,,,102,0,13,37,Full
6425,,44,,,,High School,,,,,,,,2240,1,1,24,Full
6426,,60,,,,PhD,,,,,,,,4104,0,14,38,Full
6427,,53,,,,PhD,,,,,,,,99,0,20,31,Full
6428,,43,,,,High School,,,,,,,,96,0,6,25,Full
6429,,30,,,,High School,,,,,,,,110,0,6,13,Full
6430,,65,,,,Masters,,,,,,,,100,0,19,47,Full
6431,,44,,,,PhD,,,,,,,,6916,0,19,23,Full
6432,,35,,,,High School,,,,,,,,4522,0,7,15,Full
6433,,39,,,,High School,,,,,,,,106,0,5,17,Full
6434,,46,,,,Bachelor,,,,,,,,92,0,12,30,Full
6435,,48,,,,Masters,,,,,,,,109,0,21,29,Full
6436,,44,,,,High School,,,,,,,,3694,0,9,22,Full
6437,,40,,,,High School,,,,,,,,7205,0,6,23,Full
6438,,51,,,,High School,,,,,,,,92,0,7,35,Full
6439,,57,,,,PhD,,,,,,,,99,0,18,35,Full
6440,,30,,,,High School,,,,,,,,105,1,1,14,Full
6441,,57,,,,High School,,,,,,,,2870,1,8,40,Full
6442,,54,,,,Masters,,,,,,,,106,0,13,33,Full
6443,,43,,,,High School,,,,,,,,107,0,7,21,Full
6444,,35,,,,High School,,,,,,,,95,0,9,13,Full
6445,,45,,,,Bachelor,,,,,,,,111,0,7,29,Full
6446,,49,,,,PhD,,,,,,,,98,1,9,28,Full
6447,,30,,,,High School,,,,,,,,97,1,10,9,Full
6448,,41,,,,High School,,,,,,,,97,1,1,19,Full
6449,,49,,,,Bachelor,,,,,,,,96,0,13,30,Full
6450,,50,,,,Bachelor,,,,,,,,104,0,12,29,Full
6451,,51,,,,Bachelor,,,,,,,,90,0,14,30,Full
6452,,53,,,,Bachelor,,,,,,,,107,0,8,34,Full
6453,,40,,,,High School,,,,,,,,124,0,1,19,Full
6454,,61,,,,Bachelor,,,,,,,,4447,1,11,42,Full
6455,,52,,,,Bachelor,,,,,,,,98,0,9,32,Full
6456,,41,,,,High School,,,,,,,,105,0,6,25,Full
6457,,48,,,,High School,,,,,,,,104,0,1,29,Full
6458,,42,,,,High School,,,,,,,,110,0,10,22,Full
6459,,51,,,,High School,,,,,,,,1937,1,1,32,Full
6460,,51,,,,High School,,,,,,,,124,0,7,32,Full
6461,,54,,,,Bachelor,,,,,,,,100,0,8,37,Full
6462,,59,,,,PhD,,,,,,,,95,0,14,40,Full
6463,,49,,,,Bachelor,,,,,,,,4431,0,12,30,Full
6464,,40,,,,High School,,,,,,,,107,0,1,21,Full
6465,,39,,,,High School,,,,,,,,122,1,2,20,Full
6466,,53,,,,High School,,,,,,,,118,1,1,34,Full
6467,,46,,,,High School,,,,,,,,106,0,1,24,Full
6468,,37,,,,High School,,,,,,,,105,0,1,19,Full
6469,,30,,,,Bachelor,,,,,,,,100,1,9,12,Full
6470,,37,,,,High School,,,,,,,,100,0,1,17,Full
6471,,35,,,,Masters,,,,,,,,109,1,18,14,Full
6472,,42,,,,High School,,,,,,,,2040,0,1,22,Full
6473,,56,,,,Masters,,,,,,,,108,0,11,36,Full
6474,,58,,,,PhD,,,,,,,,96,0,18,40,Full
6475,,50,,,,Bachelor,,,,,,,,103,0,14,28,Full
6476,,46,,,,High School,,,,,,,,105,0,9,25,Full
6477,,56,,,,Masters,,,,,,,,95,0,9,36,Full
6478,,39,,,,Bachelor,,,,,,,,104,0,1,22,Full
6479,,41,,,,High School,,,,,,,,117,0,3,25,Full
6480,,46,,,,High School,,,,,,,,101,0,1,29,Full
6481,,47,,,,Bachelor,,,,,,,,118,0,16,31,Full
6482,,43,,,,Masters,,,,,,,,6570,0,8,22,Full
6483,,57,,,,High School,,,,,,,,3294,0,9,41,Full
6484,,46,,,,Masters,,,,,,,,111,0,1,27,Full
6485,,48,,,,Masters,,,,,,,,97,0,16,28,Full
6486,,34,,,,High School,,,,,,,,14386,0,8,12,Full
6487,,48,,,,Bachelor,,,,,,,,114,0,10,32,Full
6488,,61,,,,Masters,,,,,,,,105,0,18,39,Full
6489,,39,,,,Bachelor,,,,,,,,84,0,13,20,Full
6490,,50,,,,Masters,,,,,,,,87,0,18,33,Full
6491,,52,,,,PhD,,,,,,,,104,0,4,33,Full
6492,,39,,,,PhD,,,,,,,,108,0,10,17,Full
6493,,48,,,,Masters,,,,,,,,98,0,10,32,Full
6494,,33,,,,High School,,,,,,,,112,0,1,11,Full
6495,,46,,,,High School,,,,,,,,118,0,1,27,Full
6496,,44,,,,Bachelor,,,,,,,,3040,0,9,25,Full
6497,,58,,,,Bachelor,,,,,,,,103,0,8,36,Full
6498,,27,,,,High School,,,,,,,,120,0,6,10,Full
6499,,41,,,,High School,,,,,,,,118,0,1,19,Full
6500,,49,,,,Bachelor,,,,,,,,99,0,14,32,Full
6501,,49,,,,Masters,,,,,,,,120,0,16,28,Full
6502,,54,,,,Masters,,,,,,,,101,0,16,32,Full
6503,,41,,,,Bachelor,,,,,,,,6295,0,1,25,Full
6504,,38,,,,Bachelor,,,,,,,,122,0,13,17,Full
6505,,46,,,,High School,,,,,,,,14604,1,1,24,Full
6506,,37,,,,High School,,,,,,,,105,0,8,16,Full
6507,,46,,,,High School,,,,,,,,98,0,5,24,Full
6508,,37,,,,High School,,,,,,,,2932,0,1,18,Full
6509,,45,,,,Bachelor,,,,,,,,109,0,7,27,Full
6510,,40,,,,PhD,,,,,,,,104,0,1,21,Full
6511,,34,,,,Bachelor,,,,,,,,2974,0,9,18,Full
6512,,51,,,,High School,,,,,,,,109,0,1,33,Full
6513,,46,,,,Masters,,,,,,,,3531,1,12,25,Full
6514,,24,,,,High School,,,,,,,,3373,1,5,5,Full
6515,,41,,,,Bachelor,,,,,,,,103,0,13,24,Full
6516,,44,,,,PhD,,,,,,,,112,0,6,28,Full
6517,,40,,,,High School,,,,,,,,110,0,6,21,Full
6518,,35,,,,High School,,,,,,,,4759,0,1,18,Full
6519,,63,,,,Masters,,,,,,,,91,0,14,47,Full
6520,,63,,,,PhD,,,,,,,,3604,0,15,41,Full
6521,,42,,,,High School,,,,,,,,96,0,1,24,Full
6522,,49,,,,Masters,,,,,,,,4496,0,16,31,Full
6523,,50,,,,High School,,,,,,,,109,0,1,34,Full
6524,,41,,,,High School,,,,,,,,8193,0,3,20,Full
6525,,61,,,,Masters,,,,,,,,114,0,16,44,Full
6526,,40,,,,Bachelor,,,,,,,,99,0,14,22,Full
6527,,52,,,,High School,,,,,,,,116,0,5,31,Full
6528,,53,,,,Bachelor,,,,,,,,95,0,9,37,Full
6529,,35,,,,High School,,,,,,,,103,0,8,16,Full
6530,,24,,,,Masters,,,,,,,,1631,1,14,8,Full
6531,,33,,,,High School,,,,,,,,3269,0,10,17,Full
6532,,50,,,,Bachelor,,,,,,,,93,0,7,34,Full
6533,,48,,,,High School,,,,,,,,112,0,4,31,Full
6534,,33,,,,Bachelor,,,,,,,,100,0,10,13,Full
6535,,38,,,,Bachelor,,,,,,,,4566,0,10,17,Full
6536,,29,,,,Bachelor,,,,,,,,5257,1,10,7,Full
6537,,47,,,,Masters,,,,,,,,119,0,7,28,Full
6538,,45,,,,High School,,,,,,,,2956,0,1,28,Full
6539,,38,,,,Bachelor,,,,,,,,95,0,15,22,Full
6540,,30,,,,Bachelor,,,,,,,,95,0,10,11,Full
6541,,42,,,,Bachelor,,,,,,,,96,0,13,25,Full
6542,,64,,,,Masters,,,,,,,,2432,0,1,46,Full
6543,,44,,,,PhD,,,,,,,,94,0,20,22,Full
6544,,45,,,,Bachelor,,,,,,,,107,0,6,26,Full
6545,,52,,,,Masters,,,,,,,,105,0,12,30,Full
6546,,43,,,,High School,,,,,,,,5899,0,1,22,Full
6547,,43,,,,High School,,,,,,,,2392,1,7,23,Full
6548,,48,,,,Bachelor,,,,,,,,3127,0,9,28,Full
6549,,45,,,,PhD,,,,,,,,100,0,11,26,Full
6550,,33,,,,High School,,,,,,,,96,0,6,14,Full
6551,,54,,,,PhD,,,,,,,,96,0,20,33,Full
6552,,54,,,,High School,,,,,,,,118,0,1,38,Full
6553,,26,,,,High School,,,,,,,,131,0,1,10,Full
6554,,50,,,,Masters,,,,,,,,98,1,17,29,Full
6555,,36,,,,High School,,,,,,,,89,0,8,14,Full
6556,,38,,,,Bachelor,,,,,,,,110,0,1,22,Full
6557,,38,,,,Bachelor,,,,,,,,868,0,1,19,Full
6558,,30,,,,High School,,,,,,,,104,0,1,8,Full
6559,,45,,,,Bachelor,,,,,,,,110,0,7,25,Full
6560,,36,,,,Masters,,,,,,,,90,1,9,14,Full
6561,,55,,,,Bachelor,,,,,,,,96,0,10,37,Full
6562,,31,,,,High School,,,,,,,,2136,1,8,11,Full
6563,,39,,,,High School,,,,,,,,107,0,10,23,Full
6564,,42,,,,PhD,,,,,,,,99,0,16,25,Full
6565,,40,,,,Bachelor,,,,,,,,663,0,1,20,Full
6566,,49,,,,High School,,,,,,,,116,0,1,33,Full
6567,,48,,,,PhD,,,,,,,,100,0,14,27,Full
6568,,47,,,,High School,,,,,,,,3361,1,1,25,Full
6569,,60,,,,High School,,,,,,,,112,0,1,41,Full
6570,,32,,,,Masters,,,,,,,,2885,0,18,11,Full
6571,,51,,,,High School,,,,,,,,96,0,1,33,Full
6572,,42,,,,High School,,,,,,,,14755,0,8,25,Full
6573,,32,,,,High School,,,,,,,,1026,0,5,12,Full
6574,,46,,,,Bachelor,,,,,,,,95,0,6,30,Full
6575,,47,,,,Masters,,,,,,,,108,0,16,25,Full
6576,,52,,,,High School,,,,,,,,110,1,8,32,Full
6577,,50,,,,Bachelor,,,,,,,,121,0,7,32,Full
6578,,45,,,,Masters,,,,,,,,3427,0,21,28,Full
6579,,56,,,,Bachelor,,,,,,,,97,0,10,36,Full
6580,,39,,,,Bachelor,,,,,,,,104,0,1,21,Full
6581,,37,,,,Masters,,,,,,,,92,0,17,20,Full
6582,,54,,,,High School,,,,,,,,92,0,10,34,Full
6583,,56,,,,Masters,,,,,,,,102,0,9,40,Full
6584,,41,,,,Bachelor,,,,,,,,101,0,10,23,Full
6585,,45,,,,High School,,,,,,,,98,0,5,29,Full
6586,,54,,,,Bachelor,,,,,,,,99,0,9,36,Full
6587,,49,,,,Masters,,,,,,,,109,0,19,33,Full
6588,,44,,,,High School,,,,,,,,111,0,1,23,Full
6589,,37,,,,Bachelor,,,,,,,,104,1,7,21,Full
6590,,39,,,,High School,,,,,,,,5206,0,5,17,Full
6591,,38,,,,Bachelor,,,,,,,,110,0,1,16,Full
6592,,39,,,,High School,,,,,,,,18960,0,1,17,Full
6593,,39,,,,High School,,,,,,,,104,0,1,18,Full
6594,,60,,,,High School,,,,,,,,92,0,1,40,Full
6595,,44,,,,Masters,,,,,,,,101,0,16,24,Full
6596,,36,,,,Masters,,,,,,,,95,0,18,20,Full
6597,,53,,,,Bachelor,,,,,,,,92,0,9,31,Full
6598,,36,,,,High School,,,,,,,,102,0,6,18,Full
6599,,49,,,,High School,,,,,,,,109,0,6,29,Full
6600,,55,,,,PhD,,,,,,,,3848,0,15,33,Full
6601,,43,,,,High School,,,,,,,,1452,0,1,23,Full
6602,,38,,,,Bachelor,,,,,,,,104,0,11,22,Full
6603,,60,,,,High School,,,,,,,,3318,0,1,42,Full
6604,,53,,,,Bachelor,,,,,,,,96,0,11,37,Full
6605,,38,,,,High School,,,,,,,,4542,0,1,19,Full
6606,,48,,,,Masters,,,,,,,,97,0,10,26,Full
6607,,52,,,,PhD,,,,,,,,97,0,11,36,Full
6608,,52,,,,Masters,,,,,,,,98,0,15,30,Full
6609,,53,,,,High School,,,,,,,,113,0,1,35,Full
6610,,44,,,,Bachelor,,,,,,,,108,0,7,22,Full
6611,,58,,,,Bachelor,,,,,,,,104,0,4,38,Full
6612,,35,,,,Bachelor,,,,,,,,109,0,6,15,Full
6613,,51,,,,Bachelor,,,,,,,,91,0,17,34,Full
6614,,54,,,,Masters,,,,,,,,117,0,12,38,Full
6615,,73,,,,PhD,,,,,,,,100,0,21,53,Full
6616,,46,,,,High School,,,,,,,,106,0,5,27,Full
6617,,51,,,,PhD,,,,,,,,107,0,16,31,Full
6618,,35,,,,High School,,,,,,,,8748,0,1,14,Full
6619,,36,,,,Bachelor,,,,,,,,96,0,14,15,Full
6620,,31,,,,High School,,,,,,,,110,0,1,12,Full
6621,,47,,,,High School,,,,,,,,92,0,9,27,Full
6622,,49,,,,PhD,,,,,,,,102,0,15,29,Full
6623,,39,,,,High School,,,,,,,,103,0,8,21,Full
6624,,61,,,,High School,,,,,,,,97,0,1,41,Full
6625,,57,,,,Masters,,,,,,,,3965,0,14,38,Full
6626,,63,,,,Masters,,,,,,,,106,0,13,45,Full
6627,,52,,,,High School,,,,,,,,93,0,6,32,Full
6628,,46,,,,High School,,,,,,,,94,0,8,28,Full
6629,,36,,,,High School,,,,,,,,3535,1,12,15,Full
6630,,40,,,,High School,,,,,,,,118,0,1,19,Full
6631,,43,,,,High School,,,,,,,,99,0,6,23,Full
6632,,43,,,,High School,,,,,,,,117,0,1,26,Full
6633,,44,,,,Masters,,,,,,,,101,0,20,23,Full
6634,,52,,,,Masters,,,,,,,,98,0,11,34,Full
6635,,27,,,,Bachelor,,,,,,,,92,0,13,8,Full
6636,,55,,,,High School,,,,,,,,1646,0,6,38,Full
6637,,53,,,,Masters,,,,,,,,94,0,19,33,Full
6638,,31,,,,High School,,,,,,,,118,0,1,11,Full
6639,,46,,,,High School,,,,,,,,96,0,9,29,Full
6640,,53,,,,Masters,,,,,,,,101,0,17,37,Full
6641,,46,,,,Masters,,,,,,,,96,0,14,29,Full
6642,,48,,,,High School,,,,,,,,97,0,1,29,Full
6643,,42,,,,High School,,,,,,,,105,0,8,22,Full
6644,,42,,,,PhD,,,,,,,,99,0,14,24,Full
6645,,52,,,,Masters,,,,,,,,108,0,13,31,Full
6646,,54,,,,High School,,,,,,,,23304,0,10,38,Full
6647,,58,,,,High School,,,,,,,,93,0,12,40,Full
6648,,48,,,,High School,,,,,,,,5261,0,8,31,Full
6649,,43,,,,High School,,,,,,,,101,0,6,23,Full
6650,,52,,,,Bachelor,,,,,,,,102,0,6,33,Full
6651,,36,,,,Bachelor,,,,,,,,2265,0,14,19,Full
6652,,35,,,,High School,,,,,,,,103,0,6,13,Full
6653,,42,,,,High School,,,,,,,,84,1,8,25,Full
6654,,41,,,,High School,,,,,,,,113,0,1,23,Full
6655,,46,,,,High School,,,,,,,,3265,1,1,28,Full
6656,,38,,,,High School,,,,,,,,5457,0,9,18,Full
6657,,44,,,,Bachelor,,,,,,,,105,0,7,22,Full
6658,,28,,,,High School,,,,,,,,115,0,5,10,Full
6659,,46,,,,Masters,,,,,,,,93,0,12,30,Full
6660,,50,,,,High School,,,,,,,,6228,1,1,28,Full
6661,,51,,,,High School,,,,,,,,98,0,8,31,Full
6662,,50,,,,High School,,,,,,,,107,0,7,31,Full
6663,,45,,,,Masters,,,,,,,,109,0,6,29,Full
6664,,57,,,,Masters,,,,,,,,91,1,15,35,Full
6665,,41,,,,Masters,,,,,,,,98,0,11,24,Full
6666,,55,,,,PhD,,,,,,,,107,0,7,33,Full
6667,,44,,,,Masters,,,,,,,,100,0,21,23,Full
6668,,42,,,,Bachelor,,,,,,,,105,0,9,24,Full
6669,,42,,,,High School,,,,,,,,95,0,9,23,Full
6670,,46,,,,Bachelor,,,,,,,,91,0,10,26,Full
6671,,47,,,,Bachelor,,,,,,,,96,0,11,29,Full
6672,,39,,,,High School,,,,,,,,4685,0,6,23,Full
6673,,37,,,,High School,,,,,,,,539,0,1,20,Full
6674,,52,,,,High School,,,,,,,,115,0,1,30,Full
6675,,47,,,,PhD,,,,,,,,98,0,17,30,Full
6676,,53,,,,High School,,,,,,,,108,1,1,35,Full
6677,,49,,,,PhD,,,,,,,,95,1,9,29,Full
6678,,42,,,,Masters,,,,,,,,106,0,7,22,Full
6679,,43,,,,Bachelor,,,,,,,,100,0,7,25,Full
6680,,47,,,,High School,,,,,,,,106,0,1,26,Full
6681,,38,,,,Bachelor,,,,,,,,93,0,11,16,Full
6682,,55,,,,Masters,,,,,,,,97,0,16,37,Full
6683,,42,,,,Masters,,,,,,,,99,0,19,24,Full
6684,,50,,,,Bachelor,,,,,,,,4696,0,9,29,Full
6685,,42,,,,High School,,,,,,,,2355,0,8,23,Full
6686,,45,,,,High School,,,,,,,,114,0,1,27,Full
6687,,41,,,,High School,,,,,,,,3065,0,1,22,Full
6688,,46,,,,High School,,,,,,,,114,0,9,30,Full
6689,,34,,,,High School,,,,,,,,103,1,1,16,Full
6690,,46,,,,Masters,,,,,,,,111,0,8,28,Full
6691,,60,,,,Bachelor,,,,,,,,109,1,13,40,Full
6692,,46,,,,Masters,,,,,,,,32203,0,1,28,Full
6693,,42,,,,High School,,,,,,,,1280,0,5,21,Full
6694,,57,,,,High School,,,,,,,,3007,0,7,38,Full
6695,,50,,,,Bachelor,,,,,,,,118,0,1,28,Full
6696,,25,,,,Bachelor,,,,,,,,4539,0,12,4,P2
6697,,40,,,,Masters,,,,,,,,97,0,13,21,Full
6698,,53,,,,Masters,,,,,,,,103,0,14,35,Full
6699,,49,,,,PhD,,,,,,,,92,0,13,30,Full
6700,,35,,,,Masters,,,,,,,,89,1,19,13,Full
6701,,35,,,,Bachelor,,,,,,,,106,0,7,17,Full
6702,,55,,,,PhD,,,,,,,,109,0,15,34,Full
6703,,59,,,,Masters,,,,,,,,2727,0,9,43,Full
6704,,38,,,,High School,,,,,,,,7893,0,1,19,Full
6705,,44,,,,High School,,,,,,,,101,0,1,25,Full
6706,,40,,,,High School,,,,,,,,100,0,11,21,Full
6707,,54,,,,Masters,,,,,,,,95,0,14,35,Full
6708,,49,,,,High School,,,,,,,,100,0,1,31,Full
6709,,51,,,,Bachelor,,,,,,,,107,0,10,33,Full
6710,,58,,,,Bachelor,,,,,,,,100,0,13,36,Full
6711,,50,,,,Bachelor,,,,,,,,101,0,11,34,Full
6712,,29,,,,Masters,,,,,,,,104,0,9,11,Full
6713,,39,,,,Bachelor,,,,,,,,102,0,8,18,Full
6714,,45,,,,Masters,,,,,,,,2041,0,12,26,Full
6715,,43,,,,High School,,,,,,,,99,0,1,27,Full
6716,,46,,,,Bachelor,,,,,,,,2078,0,10,29,Full
6717,,36,,,,High School,,,,,,,,103,0,9,15,Full
6718,,60,,,,Bachelor,,,,,,,,6004,0,16,40,Full
6719,,33,,,,High School,,,,,,,,117,0,6,17,Full
6720,,41,,,,High School,,,,,,,,101,0,8,19,Full
6721,,45,,,,Bachelor,,,,,,,,98,0,5,25,Full
6722,,37,,,,High School,,,,,,,,1901,0,10,18,Full
6723,,57,,,,Masters,,,,,,,,97,0,11,40,Full
6724,,52,,,,High School,,,,,,,,100,0,6,30,Full
6725,,32,,,,Bachelor,,,,,,,,4324,1,8,12,Full
6726,,36,,,,High School,,,,,,,,109,0,9,15,Full
6727,,57,,,,Bachelor,,,,,,,,93,0,8,41,Full
6728,,49,,,,High School,,,,,,,,109,0,4,31,Full
6729,,41,,,,High School,,,,,,,,98,0,10,20,Full
6730,,46,,,,Bachelor,,,,,,,,98,0,6,26,Full
6731,,59,,,,Bachelor,,,,,,,,2463,0,11,41,Full
6732,,62,,,,High School,,,,,,,,103,0,7,42,Full
6733,,45,,,,High School,,,,,,,,5095,1,1,26,Full
6734,,41,,,,Masters,,,,,,,,112,1,10,23,Full
6735,,39,,,,Bachelor,,,,,,,,843,0,9,22,Full
6736,,53,,,,Bachelor,,,,,,,,95,0,13,32,Full
6737,,45,,,,High School,,,,,,,,1294,1,1,29,Full
6738,,58,,,,High School,,,,,,,,13875,0,1,41,Full
6739,,49,,,,Masters,,,,,,,,106,0,10,29,Full
6740,,48,,,,Masters,,,,,,,,109,0,11,28,Full
6741,,58,,,,Bachelor,,,,,,,,105,0,6,41,Full
6742,,34,,,,High School,,,,,,,,113,0,1,14,Full
6743,,49,,,,High School,,,,,,,,98,0,1,30,Full
6744,,29,,,,PhD,,,,,,,,88,0,8,13,Full
6745,,55,,,,Masters,,,,,,,,103,0,16,34,Full
6746,,43,,,,High School,,,,,,,,101,0,1,24,Full
6747,,36,,,,High School,,,,,,,,122,0,7,18,Full
6748,,56,,,,PhD,,,,,,,,91,0,17,40,Full
6749,,41,,,,High School,,,,,,,,104,0,1,25,Full
6750,,37,,,,High School,,,,,,,,102,0,6,17,Full
6751,,53,,,,High School,,,,,,,,106,0,1,32,Full
6752,,46,,,,High School,,,,,,,,101,0,1,28,Full
6753,,63,,,,Masters,,,,,,,,2895,0,12,42,Full
6754,,39,,,,Masters,,,,,,,,106,0,9,22,Full
6755,,57,,,,Bachelor,,,,,,,,101,1,12,36,Full
6756,,50,,,,High School,,,,,,,,119,0,7,32,Full
6757,,54,,,,High School,,,,,,,,1215,1,4,37,Full
6758,,39,,,,High School,,,,,,,,6889,0,8,18,Full
6759,,47,,,,Masters,,,,,,,,113,0,20,26,Full
6760,,48,,,,Masters,,,,,,,,4193,0,16,30,Full
6761,,47,,,,Bachelor,,,,,,,,1009,1,4,25,Full
6762,,48,,,,Bachelor,,,,,,,,97,0,11,30,Full
6763,,33,,,,Masters,,,,,,,,96,0,13,11,Full
6764,,52,,,,Masters,,,,,,,,99,0,16,35,Full
6765,,44,,,,Masters,,,,,,,,96,0,15,22,Full
6766,,43,,,,High School,,,,,,,,97,0,9,24,Full
6767,,29,,,,High School,,,,,,,,6409,0,10,9,Full
6768,,41,,,,Masters,,,,,,,,91,0,19,20,Full
6769,,48,,,,Masters,,,,,,,,101,0,7,28,Full
6770,,49,,,,PhD,,,,,,,,96,0,10,27,Full
6771,,45,,,,High School,,,,,,,,113,0,5,25,Full
6772,,37,,,,PhD,,,,,,,,14929,0,15,20,Full
6773,,45,,,,Bachelor,,,,,,,,105,0,10,24,Full
6774,,62,,,,Masters,,,,,,,,108,0,8,41,Full
6775,,49,,,,Bachelor,,,,,,,,101,0,13,29,Full
6776,,38,,,,High School,,,,,,,,103,0,1,17,Full
6777,,31,,,,PhD,,,,,,,,109,0,11,10,Full
6778,,48,,,,Masters,,,,,,,,105,0,12,32,Full
6779,,45,,,,Masters,,,,,,,,107,0,12,27,Full
6780,,51,,,,Bachelor,,,,,,,,92,0,11,34,Full
6781,,44,,,,High School,,,,,,,,97,0,5,22,Full
6782,,53,,,,High School,,,,,,,,100,0,8,31,Full
6783,,54,,,,High School,,,,,,,,99,0,1,37,Full
6784,,32,,,,High School,,,,,,,,124,0,6,16,Full
6785,,38,,,,High School,,,,,,,,102,0,1,20,Full
6786,,52,,,,Bachelor,,,,,,,,96,0,9,32,Full
6787,,42,,,,Masters,,,,,,,,106,0,5,25,Full
6788,,39,,,,High School,,,,,,,,104,0,6,22,Full
6789,,46,,,,High School,,,,,,,,99,0,1,29,Full
6790,,40,,,,PhD,,,,,,,,99,0,10,23,Full
6791,,45,,,,Bachelor,,,,,,,,102,0,7,28,Full
6792,,57,,,,High School,,,,,,,,91,0,8,40,Full
6793,,33,,,,High School,,,,,,,,3770,0,8,17,Full
6794,,43,,,,High School,,,,,,,,114,0,6,26,Full
6795,,49,,,,Bachelor,,,,,,,,105,0,5,30,Full
6796,,50,,,,High School,,,,,,,,112,0,11,32,Full
6797,,38,,,,Bachelor,,,,,,,,97,0,11,20,Full
6798,,38,,,,Masters,,,,,,,,2986,0,17,17,Full
6799,,33,,,,Bachelor,,,,,,,,109,0,4,13,Full
6800,,33,,,,High School,,,,,,,,3357,1,1,12,Full
6801,,38,,,,Bachelor,,,,,,,,118,0,8,21,Full
6802,,50,,,,Bachelor,,,,,,,,104,0,1,29,Full
6803,,64,,,,Masters,,,,,,,,104,0,1,47,Full
6804,,47,,,,High School,,,,,,,,121,0,4,31,Full
6805,,41,,,,Bachelor,,,,,,,,105,0,1,22,Full
6806,,38,,,,High School,,,,,,,,99,0,5,16,Full
6807,,47,,,,Bachelor,,,,,,,,123,0,9,29,Full
6808,,56,,,,Bachelor,,,,,,,,99,0,13,34,Full
6809,,51,,,,Masters,,,,,,,,94,0,13,29,Full
6810,,48,,,,PhD,,,,,,,,101,0,25,30,Full
6811,,49,,,,Bachelor,,,,,,,,6006,1,5,27,Full
6812,,33,,,,High School,,,,,,,,90,0,8,13,Full
6813,,44,,,,Bachelor,,,,,,,,91,1,9,27,Full
6814,,35,,,,High School,,,,,,,,104,0,6,19,Full
6815,,29,,,,Bachelor,,,,,,,,104,0,9,9,Full
6816,,40,,,,Bachelor,,,,,,,,92,0,13,20,Full
6817,,42,,,,High School,,,,,,,,110,0,4,22,Full
6818,,55,,,,Bachelor,,,,,,,,1698,0,12,39,Full
6819,,49,,,,Masters,,,,,,,,99,1,10,33,Full
6820,,42,,,,Bachelor,,,,,,,,100,0,11,25,Full
6821,,41,,,,Bachelor,,,,,,,,109,0,11,25,Full
6822,,36,,,,High School,,,,,,,,109,0,5,16,Full
6823,,45,,,,Masters,,,,,,,,110,0,9,23,Full
6824,,51,,,,Masters,,,,,,,,118,0,1,29,Full
6825,,38,,,,Bachelor,,,,,,,,6393,0,1,21,Full
6826,,29,,,,Bachelor,,,,,,,,100,0,8,9,Full
6827,,55,,,,Bachelor,,,,,,,,102,0,6,33,Full
6828,,52,,,,Bachelor,,,,,,,,98,0,12,32,Full
6829,,58,,,,Bachelor,,,,,,,,105,0,9,40,Full
6830,,57,,,,PhD,,,,,,,,102,0,1,35,Full
6831,,56,,,,PhD,,,,,,,,108,0,10,34,Full
6832,,42,,,,PhD,,,,,,,,97,0,10,20,Full
6833,,36,,,,Bachelor,,,,,,,,105,0,5,20,Full
6834,,35,,,,Bachelor,,,,,,,,106,0,1,14,Full
6835,,57,,,,Masters,,,,,,,,3159,0,11,39,Full
6836,,44,,,,High School,,,,,,,,98,0,1,26,Full
6837,,42,,,,High School,,,,,,,,96,1,9,21,Full
6838,,34,,,,Bachelor,,,,,,,,102,0,11,14,Full
6839,,46,,,,High School,,,,,,,,97,0,7,24,Full
6840,,40,,,,High School,,,,,,,,123,0,1,19,Full
6841,,46,,,,PhD,,,,,,,,106,0,13,30,Full
6842,,50,,,,High School,,,,,,,,102,0,1,30,Full
6843,,34,,,,High School,,,,,,,,5236,0,1,15,Full
6844,,35,,,,High School,,,,,,,,4410,0,1,15,Full
6845,,45,,,,Masters,,,,,,,,5686,0,20,25,Full
6846,,67,,,,Bachelor,,,,,,,,99,0,10,51,Full
6847,,31,,,,Bachelor,,,,,,,,3674,0,4,9,Full
6848,,50,,,,Bachelor,,,,,,,,101,0,13,28,Full
6849,,44,,,,Masters,,,,,,,,5692,0,7,24,Full
6850,,36,,,,Masters,,,,,,,,95,0,17,15,Full
6851,,57,,,,Bachelor,,,,,,,,99,0,12,37,Full
6852,,29,,,,High School,,,,,,,,126,0,1,11,Full
6853,,57,,,,PhD,,,,,,,,89,0,18,36,Full
6854,,55,,,,PhD,,,,,,,,99,0,10,33,Full
6855,,36,,,,Masters,,,,,,,,97,0,11,14,Full
6856,,43,,,,High School,,,,,,,,115,1,6,22,Full
6857,,52,,,,High School,,,,,,,,4045,0,10,32,Full
