index,timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,fraud,vehicleAge,driverExperience,licenceType
591,100,31,2000,1254,,Bachelor,Single Vehicle Collision,Major Loss,Police,22,1,1,0,6478,0,19,15,Full
592,80,38,1000,1256,,Bachelor,Vehicle Theft,Minor Loss,Police,14,1,1,1,7227,0,2,30,Full
593,246,62,1000,1306,1,Masters,Multi-vehicle Collision,Major Damage,Other,11,2,1,0,74074,0,16,35,Full
594,134,41,2000,1416,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,2,1,0,1,12417,0,11,20,Full
595,121,33,500,948,,High School,Parked Car,Minor Loss,Ambulance,10,1,1,0,2241,0,11,23,Full
596,339,63,2000,1073,1,Associate,Single Vehicle Collision,Major Damage,Ambulance,13,1,0,0,47176,0,13,29,Full
597,264,50,1000,1247,1,Masters,Single Vehicle Collision,Total Loss,Ambulance,17,1,1,0,54744,0,7,20,Full
598,252,39,500,1150,1,Associate,Multi-vehicle Collision,Minor Damage,Ambulance,15,3,0,0,80098,0,6,36,Full
599,26,33,500,1565,,Bachelor,Vehicle Theft,Minor Loss,Ambulance,21,1,0,1,3086,0,10,18,Full
600,109,28,2000,863,,MD,Parked Car,Trivial Damage,None,6,1,1,0,6763,0,14,8,Full
601,65,36,2000,1511,,High School,Single Vehicle Collision,Major Loss,None,18,1,1,1,7476,0,13,19,Full
602,274,52,1000,1469,0,Masters,Single Vehicle Collision,Total Loss,Police,13,1,0,0,6683,0,10,35,Full
603,21,28,500,1662,,Masters,Single Vehicle Collision,Total Loss,Police,16,1,1,0,6917,0,3,7,Full
604,96,30,500,888,,High School,Vehicle Theft,Total Loss,Police,8,1,0,1,5686,0,7,10,Full
605,26,29,1000,1582,,Bachelor,Single Vehicle Collision,Minor Loss,None,13,1,0,1,8183,0,6,15,Full
606,32,62,2000,933,,High School,Multi-vehicle Collision,Total Loss,None,18,1,0,1,4651,0,20,46,Full
607,216,38,2000,1231,,Bachelor,Vehicle Theft,Major Loss,None,14,1,1,0,5350,0,16,21,Full
608,265,54,500,1217,1,PhD,Multi-vehicle Collision,Minor Damage,Fire,14,3,2,1,64826,0,5,38,Full
609,132,50,2000,1302,,PhD,Single Vehicle Collision,Minor Damage,Police,14,3,0,0,3901,0,7,28,Full
610,19,43,500,979,,High School,Multi-vehicle Collision,Major Loss,None,5,3,0,0,2499,0,13,37,Full
611,30,47,2000,1583,,Bachelor,Parked Car,Minor Loss,Other,19,1,1,0,4147,0,14,33,Full
612,85,42,500,1623,1,Masters,Vehicle Theft,Minor Damage,Ambulance,3,1,0,0,6866,0,7,43,Full
613,31,33,500,1565,1,High School,Single Vehicle Collision,Major Damage,Fire,1,1,0,0,63717,1,18,19,Full
614,63,38,500,1644,,High School,Single Vehicle Collision,Total Loss,None,9,1,1,0,5234,0,19,21,Full
615,137,54,2000,1546,,High School,Multi-vehicle Collision,Total Loss,Other,12,3,1,0,6683,0,4,43,Full
616,200,34,1000,1588,1,Associate,Multi-vehicle Collision,Minor Damage,Fire,20,3,1,0,53297,0,7,24,Full
617,101,28,2000,1477,1,High School,Single Vehicle Collision,Total Loss,Other,5,1,2,1,74633,1,18,9,Full
618,39,45,500,1607,0,Bachelor,Single Vehicle Collision,Total Loss,Fire,3,1,0,0,4342,0,11,34,Full
619,301,38,500,954,1,High School,Vehicle Theft,Trivial Damage,None,6,1,1,0,4862,0,13,23,Full
620,27,31,500,1633,,Bachelor,Single Vehicle Collision,Total Loss,Other,8,1,0,0,2623,1,6,13,Full
621,122,27,500,1576,,PhD,Single Vehicle Collision,Total Loss,Other,11,1,0,0,74054,0,20,18,Full
622,72,42,500,929,,High School,Multi-vehicle Collision,Major Loss,Ambulance,10,3,1,1,7812,0,3,37,Full
623,98,23,500,1469,1,Masters,Multi-vehicle Collision,Minor Damage,Ambulance,2,3,0,1,7671,0,17,8,P2
624,38,58,500,1376,,High School,Multi-vehicle Collision,Major Loss,None,9,4,0,0,3517,1,9,40,Full
625,201,39,500,1709,,High School,Parked Car,Trivial Damage,None,7,1,1,0,4505,0,5,27,Full
626,64,39,500,1401,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,3,3,1,1,2133,0,15,17,Full
627,38,28,1000,1424,,Masters,Single Vehicle Collision,Total Loss,Ambulance,17,1,1,0,75440,0,2,12,Full
628,50,21,500,1505,1,High School,Single Vehicle Collision,Major Damage,Fire,8,1,1,0,55814,0,14,0,P1
629,58,44,500,1058,1,Masters,Multi-vehicle Collision,Total Loss,None,22,3,1,1,7091,0,1,12,Full
630,294,43,500,1292,0,JD,Multi-vehicle Collision,Minor Damage,Fire,17,3,0,0,83353,0,18,32,Full
631,23,32,1000,1236,,Bachelor,Single Vehicle Collision,Total Loss,None,20,1,0,1,7242,0,15,8,P2
632,249,36,500,1261,1,High School,Multi-vehicle Collision,Minor Damage,Ambulance,4,3,0,0,63502,0,6,33,Full
633,115,28,500,1465,1,Associate,Vehicle Theft,Total Loss,None,10,1,2,0,7294,0,15,12,Full
634,34,47,2000,1565,0,MD,Multi-vehicle Collision,Major Damage,Fire,17,3,0,0,51752,0,6,35,Full
635,13,37,1000,1163,1,Associate,Vehicle Theft,Trivial Damage,None,9,1,1,0,2948,0,20,23,Full
636,44,35,1000,1071,1,JD,Multi-vehicle Collision,Major Damage,Ambulance,19,3,0,0,68493,0,5,17,Full
637,84,52,2000,1475,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,22,3,1,1,3384,0,17,29,Full
638,139,41,500,1311,1,Masters,Multi-vehicle Collision,Minor Damage,Police,16,3,0,0,65139,0,5,31,Full
639,28,52,500,926,,MD,Single Vehicle Collision,Total Loss,Other,20,1,1,1,5488,0,19,10,Full
640,160,53,500,1705,1,PhD,Multi-vehicle Collision,Total Loss,Ambulance,12,2,1,0,55571,0,15,46,Full
641,98,62,500,1266,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,13,1,2,0,59372,0,7,45,Full
642,65,28,1000,1083,,Masters,Single Vehicle Collision,Minor Loss,Police,11,1,1,1,9050,0,6,10,Full
643,86,61,500,1236,,Bachelor,Multi-vehicle Collision,Major Loss,Police,17,3,1,1,7868,0,17,30,Full
644,117,35,1000,1092,0,MD,Single Vehicle Collision,Major Damage,Other,13,3,0,0,69355,1,17,30,Full
645,93,36,1000,1333,,College,Parked Car,Total Loss,Police,9,1,0,1,6120,0,10,28,Full
646,279,42,500,1309,1,JD,Multi-vehicle Collision,Minor Damage,Ambulance,8,3,0,0,55890,0,18,27,Full
647,274,39,2000,1537,0,High School,Multi-vehicle Collision,Major Damage,Ambulance,3,3,0,0,66822,0,18,13,Full
648,47,34,1000,1008,,Bachelor,Multi-vehicle Collision,Total Loss,Police,13,1,1,1,4686,0,8,16,Full
649,22,46,1000,1511,,College,Multi-vehicle Collision,Total Loss,None,19,3,0,1,5025,0,19,25,Full
650,102,48,500,1787,1,Bachelor,Parked Car,Trivial Damage,None,7,1,0,1,5551,0,17,11,Full
651,45,56,500,1008,1,Associate,Single Vehicle Collision,Major Damage,Police,11,1,0,0,66593,1,14,41,Full
652,416,61,1000,1585,0,Masters,Multi-vehicle Collision,Major Damage,Ambulance,20,3,0,0,53829,1,4,25,Full
653,81,50,1000,1580,,High School,Single Vehicle Collision,Total Loss,None,9,1,0,1,9377,0,8,22,Full
654,19,54,2000,1552,,Masters,Multi-vehicle Collision,Major Loss,None,22,3,0,1,4112,0,11,34,Full
655,96,64,1000,1517,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,5,4,0,1,5709,0,11,43,Full
656,56,37,500,1002,1,High School,Single Vehicle Collision,Total Loss,Fire,4,1,1,1,69259,1,18,16,Full
657,9,43,1000,1244,,Masters,Multi-vehicle Collision,Major Loss,None,19,1,1,1,5674,0,12,32,Full
658,82,39,500,1226,,Masters,Multi-vehicle Collision,Major Loss,Ambulance,16,3,1,0,5061,0,15,11,Full
659,261,48,500,943,,Masters,Single Vehicle Collision,Total Loss,Police,18,1,1,1,50761,0,4,21,Full
660,87,23,2000,1394,,PhD,Single Vehicle Collision,Total Loss,None,0,1,0,0,7723,0,2,12,Full
661,199,38,2000,966,0,MD,Single Vehicle Collision,Major Damage,Other,21,1,0,0,74397,1,18,20,Full
662,97,26,500,1204,,High School,Parked Car,Total Loss,None,7,1,1,1,6620,0,18,12,Full
663,242,34,1000,1212,0,JD,Multi-vehicle Collision,Minor Damage,Other,18,4,2,0,74659,0,4,21,Full
664,46,30,1000,1581,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,8,1,1,0,6618,0,10,14,Full
665,119,30,1000,1487,,Masters,Multi-vehicle Collision,Major Loss,None,7,3,0,1,9823,0,8,15,Full
666,38,45,500,1329,,High School,Vehicle Theft,Major Loss,Police,15,1,1,0,3969,0,5,25,Full
667,425,49,500,1537,1,PhD,Multi-vehicle Collision,Minor Damage,Ambulance,17,3,2,1,58328,0,11,17,Full
668,374,58,2000,1396,1,Masters,Single Vehicle Collision,Major Damage,Ambulance,1,1,1,0,60389,0,14,43,Full
669,67,51,500,1272,,Bachelor,Single Vehicle Collision,Major Loss,None,22,1,1,1,8689,0,1,36,Full
670,88,40,2000,1305,1,Masters,Multi-vehicle Collision,Total Loss,Ambulance,13,3,2,0,6705,0,9,15,Full
671,15,34,1000,1473,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,8,1,1,0,2289,0,7,14,Full
672,50,42,500,1427,0,College,Multi-vehicle Collision,Major Damage,Police,13,1,0,0,6231,0,18,23,Full
673,15,20,1000,1166,1,PhD,Single Vehicle Collision,Major Damage,Other,5,3,1,0,77280,0,18,0,Ls
674,59,58,2000,938,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,4,3,1,0,1318,0,1,42,Full
675,98,29,1000,1017,1,College,Parked Car,Trivial Damage,None,1,1,1,0,7211,0,7,11,Full
676,95,40,1000,1164,1,College,Multi-vehicle Collision,Major Loss,Police,8,3,1,0,5457,0,1,27,Full
677,213,44,1000,1333,0,Masters,Multi-vehicle Collision,Major Damage,Ambulance,10,3,2,0,40510,1,12,22,Full
678,298,54,500,1543,1,College,Multi-vehicle Collision,Major Damage,Fire,15,3,0,0,65380,1,20,15,Full
679,72,50,500,1542,,Bachelor,Vehicle Theft,Total Loss,Police,17,3,1,1,4591,0,5,32,Full
680,154,60,500,1268,0,PhD,Multi-vehicle Collision,Minor Damage,Police,3,3,1,0,7506,0,7,23,Full
681,115,37,2000,1066,1,Masters,Parked Car,Trivial Damage,Police,8,1,1,1,7014,0,5,36,Full
682,76,34,1000,1475,,PhD,Parked Car,Minor Damage,None,0,1,1,0,4438,0,8,23,Full
683,101,43,500,1421,,High School,Single Vehicle Collision,Minor Loss,Police,7,1,0,0,5683,0,8,15,Full
684,226,64,2000,1359,1,Associate,Multi-vehicle Collision,Minor Damage,Ambulance,14,3,2,0,64082,0,5,31,Full
685,40,53,500,1269,,Bachelor,Vehicle Theft,Major Loss,None,18,1,1,1,5535,0,7,26,Full
686,82,55,500,1387,,Bachelor,Vehicle Theft,Minor Loss,None,8,1,0,0,3344,0,15,14,Full
687,258,56,500,1218,0,Masters,Multi-vehicle Collision,Major Damage,Fire,15,1,0,0,61024,0,5,26,Full
688,281,40,500,1237,0,Associate,Multi-vehicle Collision,Major Damage,Fire,17,3,0,0,62628,1,20,27,Full
689,36,24,500,1256,1,High School,Multi-vehicle Collision,Major Damage,Fire,6,4,2,0,96226,0,17,1,P2
690,319,43,2000,1474,1,PhD,Multi-vehicle Collision,Major Damage,Fire,4,3,1,0,57160,0,17,32,Full
691,386,49,500,1075,1,Associate,Single Vehicle Collision,Major Damage,Other,9,1,2,0,69579,1,18,24,Full
692,159,45,1000,1377,0,Bachelor,Single Vehicle Collision,Total Loss,Other,4,1,1,0,59332,0,14,30,Full
693,350,59,500,1545,0,Masters,Single Vehicle Collision,Total Loss,Police,19,3,0,0,45162,0,6,39,Full
694,267,33,2000,1438,,Masters,Vehicle Theft,Trivial Damage,None,1,1,1,0,5199,0,19,22,Full
695,90,49,500,1053,,High School,Single Vehicle Collision,Total Loss,None,7,1,0,1,6947,0,18,40,Full
696,234,50,500,1239,1,Associate,Parked Car,Major Loss,Police,4,1,1,0,3463,0,11,23,Full
697,41,28,1000,1452,0,PhD,Multi-vehicle Collision,Total Loss,Fire,18,3,0,0,63475,0,17,5,Full
698,140,35,1000,1554,0,PhD,Single Vehicle Collision,Minor Damage,Ambulance,15,1,0,0,48890,1,17,19,Full
699,351,42,2000,1324,1,Masters,Multi-vehicle Collision,Total Loss,Police,4,3,2,0,97092,0,12,38,Full
700,337,51,1000,1178,0,PhD,Multi-vehicle Collision,Minor Damage,Police,17,3,2,0,77977,0,1,38,Full
701,52,31,1000,927,,Bachelor,Single Vehicle Collision,Major Loss,Police,2,1,1,1,7148,0,19,8,Full
702,396,59,2000,1578,,Bachelor,Single Vehicle Collision,Total Loss,None,1,1,0,0,8935,0,12,42,Full
703,230,58,2000,1062,1,PhD,Multi-vehicle Collision,Minor Loss,Ambulance,3,3,0,0,54345,0,1,42,Full
704,308,49,500,1745,1,Associate,Single Vehicle Collision,Major Damage,Fire,15,1,0,0,62046,1,20,32,Full
705,43,43,500,1422,1,PhD,Multi-vehicle Collision,Minor Damage,Fire,19,3,0,0,54670,0,9,22,Full
706,76,44,2000,941,,Bachelor,Single Vehicle Collision,Minor Loss,None,8,1,0,0,5668,0,18,22,Full
707,86,60,2000,987,,Bachelor,Single Vehicle Collision,Minor Loss,Police,5,1,1,1,100,0,8,34,Full
708,97,48,2000,1434,,Bachelor,Multi-vehicle Collision,Total Loss,None,8,2,0,0,5567,0,2,38,Full
709,87,54,1000,1012,,High School,Vehicle Theft,Minor Loss,None,8,1,1,0,5284,1,14,37,Full
710,37,47,1000,925,,Bachelor,Parked Car,Major Loss,Police,9,4,1,1,4737,0,4,11,Full
711,74,31,500,1241,,MD,Single Vehicle Collision,Total Loss,Police,8,1,0,1,8117,1,6,12,Full
712,249,56,1000,1582,1,College,Multi-vehicle Collision,Minor Damage,Other,17,3,1,0,67150,0,0,27,Full
713,372,57,2000,1202,0,PhD,Single Vehicle Collision,Major Damage,Ambulance,2,1,0,0,52989,0,12,40,Full
714,80,39,1000,1600,0,PhD,Multi-vehicle Collision,Minor Damage,None,7,3,1,0,4657,0,0,24,Full
715,66,31,500,1141,,Bachelor,Single Vehicle Collision,Major Loss,None,2,1,1,1,8409,0,18,20,Full
716,19,39,1000,1489,,High School,Multi-vehicle Collision,Total Loss,Ambulance,5,1,1,0,7636,0,3,1,P2
717,113,26,2000,1341,1,JD,Single Vehicle Collision,Major Damage,Fire,14,1,0,0,89530,0,15,11,Full
718,74,56,500,1308,,Bachelor,Vehicle Theft,Minor Loss,Police,3,1,1,0,3430,0,19,38,Full
719,75,56,500,914,0,JD,Single Vehicle Collision,Major Damage,Police,13,1,0,0,1107,1,19,41,Full
720,91,60,500,1238,,High School,Multi-vehicle Collision,Major Loss,Ambulance,7,4,0,1,2893,0,18,32,Full
721,66,56,500,1542,,High School,Single Vehicle Collision,Minor Loss,Police,6,1,1,0,3360,0,11,41,Full
722,74,28,2000,1574,,Bachelor,Single Vehicle Collision,Total Loss,Police,6,1,1,1,6386,0,14,9,Full
723,101,55,500,964,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,17,2,0,0,2012,0,4,38,Full
724,77,34,500,1399,1,College,Single Vehicle Collision,Major Damage,Police,13,1,1,1,5059,0,6,8,Full
725,86,30,2000,1608,,Bachelor,Single Vehicle Collision,Total Loss,Police,11,1,0,0,7418,0,5,13,Full
726,112,25,500,1396,1,High School,Single Vehicle Collision,Total Loss,Other,14,1,1,0,7790,0,11,8,Full
727,242,53,1000,1447,0,College,Multi-vehicle Collision,Minor Damage,Ambulance,9,3,2,0,66712,0,10,34,Full
728,369,61,2000,1245,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,20,2,0,1,7799,0,15,45,Full
729,307,54,500,1036,,College,Multi-vehicle Collision,Total Loss,Police,18,3,0,0,4582,0,10,33,Full
730,291,37,1000,1561,1,High School,Multi-vehicle Collision,Total Loss,Fire,3,4,0,0,71589,0,1,31,Full
731,34,44,1000,1522,,Bachelor,Multi-vehicle Collision,Major Loss,Police,10,1,0,1,5302,0,9,36,Full
732,258,36,2000,1293,1,College,Single Vehicle Collision,Major Damage,Fire,21,1,2,0,79280,1,20,20,Full
733,6,37,1000,1085,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,19,3,1,1,4144,0,8,15,Full
734,85,58,2000,1504,,Masters,Vehicle Theft,Minor Loss,None,8,1,1,1,870,0,18,36,Full
735,113,41,1000,1554,,PhD,Multi-vehicle Collision,Major Loss,Police,4,3,0,1,9154,0,17,33,Full
736,376,54,1000,1594,1,Associate,Multi-vehicle Collision,Major Damage,Fire,18,3,0,0,68431,0,14,31,Full
737,74,48,1000,1191,,Masters,Vehicle Theft,Total Loss,None,8,1,1,1,8908,0,3,21,Full
738,28,25,2000,835,1,Masters,Vehicle Theft,Trivial Damage,Police,12,1,0,0,6382,0,14,7,Full
739,80,47,2000,915,,Masters,Parked Car,Total Loss,Ambulance,13,1,0,0,6854,1,3,10,Full
740,72,30,1000,1492,1,Associate,Multi-vehicle Collision,Minor Damage,Police,6,3,2,0,85085,0,8,12,Full
741,312,42,1000,1548,1,PhD,Multi-vehicle Collision,Minor Damage,Fire,9,3,2,0,65579,0,2,22,Full
742,28,49,500,587,1,Associate,Multi-vehicle Collision,Total Loss,Police,3,3,0,1,75118,0,17,25,Full
743,16,31,500,1608,0,JD,Single Vehicle Collision,Major Damage,Fire,7,1,1,0,60776,1,9,9,Full
744,40,56,1000,1334,,Bachelor,Multi-vehicle Collision,Major Loss,None,15,3,1,1,7621,0,2,27,Full
745,28,54,1000,1394,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,0,1,0,0,3474,0,5,42,Full
746,431,59,2000,1418,,MD,Single Vehicle Collision,Minor Loss,Ambulance,12,1,1,0,7156,0,16,43,Full
747,82,59,1000,1677,,High School,Multi-vehicle Collision,Minor Loss,None,11,3,1,1,5570,0,0,42,Full
748,56,20,1000,1291,1,PhD,Single Vehicle Collision,Major Damage,Police,13,1,0,0,57689,0,9,1,P1
749,13,53,2000,927,,High School,Single Vehicle Collision,Minor Loss,Police,11,1,0,0,6493,0,14,31,Full
750,394,60,1000,1005,1,College,Multi-vehicle Collision,Total Loss,Ambulance,15,3,2,1,59456,0,0,41,Full
751,362,44,500,1615,1,JD,Multi-vehicle Collision,Total Loss,Ambulance,11,4,1,1,80535,0,4,40,Full
752,78,40,2000,847,1,High School,Single Vehicle Collision,Total Loss,Police,16,1,0,0,59238,0,17,23,Full
753,30,44,2000,1202,,Masters,Multi-vehicle Collision,Minor Loss,Ambulance,6,3,1,1,3992,0,18,29,Full
754,38,28,1000,994,,Bachelor,Vehicle Theft,Minor Damage,Police,7,1,0,0,4404,0,14,27,Full
755,69,29,2000,804,,College,Single Vehicle Collision,Minor Loss,Ambulance,8,1,1,0,8536,1,18,9,P2
756,22,44,1000,1210,,College,Single Vehicle Collision,Total Loss,None,4,1,1,1,1974,0,10,10,Full
757,16,52,1000,1484,,College,Multi-vehicle Collision,Minor Loss,Police,16,3,1,0,6776,0,18,34,Full
758,26,53,2000,1013,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,2,1,1,1,3943,0,18,14,Full
759,87,45,2000,903,,College,Multi-vehicle Collision,Major Loss,Ambulance,3,4,0,0,1296,0,10,43,Full
760,27,50,2000,1463,,PhD,Single Vehicle Collision,Total Loss,None,10,3,1,0,6711,0,9,29,Full
761,188,38,2000,1618,1,High School,Multi-vehicle Collision,Major Damage,Police,5,3,0,0,48994,1,16,12,Full
762,81,25,2000,1170,1,MD,Single Vehicle Collision,Major Damage,Ambulance,20,1,0,0,40386,1,2,1,P1
763,107,32,500,1214,1,College,Multi-vehicle Collision,Major Loss,Ambulance,6,3,1,0,69674,0,15,5,P2
764,96,30,1000,1320,0,JD,Multi-vehicle Collision,Total Loss,Police,6,3,1,0,60003,0,19,13,Full
765,62,26,500,1800,,Masters,Single Vehicle Collision,Total Loss,Ambulance,19,1,1,0,62884,0,18,2,P2
766,94,33,500,1613,,Masters,Parked Car,Minor Loss,None,7,1,1,1,7588,0,6,28,Full
767,108,53,2000,1413,,High School,Single Vehicle Collision,Total Loss,Ambulance,17,1,1,1,3008,0,10,36,Full
768,300,45,2000,882,1,Associate,Single Vehicle Collision,Major Damage,Fire,21,1,2,0,77037,0,19,24,Full
769,98,57,2000,1521,,High School,Multi-vehicle Collision,Minor Loss,None,4,3,0,1,3552,0,4,40,Full
770,25,56,1000,1148,,Masters,Single Vehicle Collision,Major Loss,Ambulance,9,1,0,0,3718,0,13,39,Full
771,94,45,500,1382,0,High School,Single Vehicle Collision,Total Loss,Ambulance,19,2,0,1,74315,0,14,23,Full
772,167,36,2000,1241,1,JD,Multi-vehicle Collision,Minor Damage,None,10,3,2,0,70825,0,19,14,Full
773,206,59,500,1382,0,College,Multi-vehicle Collision,Major Damage,Police,3,1,0,1,78564,1,13,30,Full
774,285,50,500,1143,1,High School,Single Vehicle Collision,Total Loss,Ambulance,23,1,1,1,50845,0,19,26,Full
775,72,31,500,1280,1,High School,Single Vehicle Collision,Total Loss,Police,9,1,1,0,56421,0,0,9,Full
776,13,29,2000,1653,1,Masters,Single Vehicle Collision,Total Loss,Other,17,1,0,1,67040,0,8,11,Full
777,221,55,500,1347,1,Associate,Single Vehicle Collision,Major Damage,Other,12,1,2,0,71600,1,8,37,Full
778,268,49,1000,921,1,College,Multi-vehicle Collision,Total Loss,Police,10,3,2,0,36543,0,3,29,Full
779,64,21,500,1332,1,High School,Multi-vehicle Collision,Major Damage,Police,6,3,0,0,76280,0,7,0,P1
780,229,50,1000,1593,1,PhD,Single Vehicle Collision,Total Loss,Other,18,1,0,1,54734,0,9,33,Full
781,23,19,500,1205,1,High School,Single Vehicle Collision,Major Damage,Fire,4,1,0,0,59161,0,7,0,P1
782,48,30,500,1094,,College,Multi-vehicle Collision,Major Loss,Police,9,3,1,1,4977,0,16,14,Full
783,23,38,500,1545,,Bachelor,Multi-vehicle Collision,Major Loss,Police,10,3,1,1,6986,0,0,9,Full
784,38,30,1000,1396,0,Associate,Multi-vehicle Collision,Minor Damage,Fire,10,3,2,0,70106,0,18,11,Full
785,376,59,500,1309,,PhD,Vehicle Theft,Total Loss,Fire,18,1,1,1,78093,0,19,26,Full
786,95,34,500,1583,1,JD,Multi-vehicle Collision,Minor Damage,Ambulance,21,2,1,0,57125,0,18,14,Full
787,60,64,2000,1542,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,17,1,1,0,7971,0,16,42,Full
788,245,59,500,1350,1,PhD,Single Vehicle Collision,Major Damage,Fire,15,1,0,0,57139,0,0,30,Full
789,79,57,2000,1274,,Masters,Multi-vehicle Collision,Minor Loss,Ambulance,17,2,0,0,4761,0,16,21,Full
790,65,48,2000,1352,,MD,Multi-vehicle Collision,Major Loss,Ambulance,6,4,1,0,2482,0,16,40,Full
791,241,34,500,996,1,High School,Vehicle Theft,Trivial Damage,None,3,1,2,0,6935,0,9,23,Full
792,10,55,2000,1591,,Masters,Multi-vehicle Collision,Major Loss,None,19,3,0,0,3910,0,2,42,Full
793,80,47,500,1545,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,9,1,1,1,5206,0,17,31,Full
794,55,28,1000,1664,,Bachelor,Parked Car,Total Loss,None,15,2,1,1,3513,0,8,12,Full
795,25,34,2000,1606,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,12,2,1,0,3924,0,18,41,Full
796,40,29,1000,1262,,High School,Multi-vehicle Collision,Total Loss,Ambulance,17,3,1,0,10246,0,16,11,P2
797,75,38,2000,1174,1,High School,Single Vehicle Collision,Total Loss,Police,15,1,0,0,55341,0,5,9,Full
798,30,38,500,1631,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,17,3,0,1,4433,0,19,16,Full
799,410,59,500,1208,0,Associate,Single Vehicle Collision,Minor Damage,Fire,20,1,1,0,66669,0,9,44,Full
800,138,57,500,926,1,Bachelor,Parked Car,Trivial Damage,None,5,1,1,0,2938,0,11,30,Full
801,24,54,1000,1670,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,16,1,0,1,7927,0,6,35,Full
802,93,54,500,996,,College,Parked Car,Total Loss,None,12,1,1,1,7353,0,6,37,Full
803,166,39,1000,1452,1,JD,Parked Car,Trivial Damage,None,0,1,1,0,1843,0,12,18,Full
804,242,32,1000,1588,1,Masters,Multi-vehicle Collision,Minor Damage,Fire,10,3,1,1,57587,0,3,17,Full
805,33,38,1000,1180,,Bachelor,Single Vehicle Collision,Total Loss,None,18,1,1,1,8942,0,11,24,Full
806,360,62,2000,1327,1,MD,Vehicle Theft,Minor Loss,Police,11,1,1,0,7212,0,15,43,Full
807,111,58,500,1216,,High School,Vehicle Theft,Minor Loss,None,3,1,1,0,8415,0,13,41,Full
808,421,61,2000,1518,0,Masters,Multi-vehicle Collision,Major Damage,Other,15,3,2,0,57107,0,7,46,Full
809,244,44,2000,1565,1,Associate,Single Vehicle Collision,Total Loss,None,12,1,1,1,45978,0,0,20,Full
810,129,29,1000,1157,0,High School,Multi-vehicle Collision,Total Loss,Fire,19,3,1,0,55755,0,18,11,Full
811,203,50,1000,1081,0,High School,Multi-vehicle Collision,Total Loss,None,19,3,0,0,3724,0,4,35,Full
812,265,33,500,1495,1,Associate,Single Vehicle Collision,Total Loss,None,13,1,0,0,51038,0,3,17,Full
813,73,49,500,1065,,Bachelor,Single Vehicle Collision,Total Loss,None,10,1,1,1,5036,0,13,33,Full
814,95,24,500,1630,1,High School,Single Vehicle Collision,Total Loss,Police,21,1,0,1,84060,0,8,7,P1
815,9,24,2000,1666,1,PhD,Multi-vehicle Collision,Minor Loss,Fire,5,3,0,0,6926,1,6,9,Full
816,106,49,1000,1580,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,2,1,1,1,7569,0,12,39,Full
817,8,29,500,1462,,Bachelor,Single Vehicle Collision,Minor Loss,None,14,1,1,0,8146,0,18,9,Full
818,423,62,2000,1516,0,High School,Single Vehicle Collision,Major Damage,Fire,4,1,2,0,65896,0,18,46,Full
819,94,50,1000,1746,,PhD,Single Vehicle Collision,Minor Loss,Ambulance,17,1,1,1,3028,0,17,42,Full
820,12,26,1000,1267,,Masters,Multi-vehicle Collision,Minor Loss,Ambulance,12,3,1,0,8062,0,4,19,P2
821,341,64,1000,1220,0,PhD,Single Vehicle Collision,Total Loss,None,17,1,0,1,3340,0,19,40,Full
822,85,56,500,1462,,Masters,Vehicle Theft,Total Loss,None,17,1,1,0,4453,0,16,40,Full
823,271,49,2000,1027,1,MD,Single Vehicle Collision,Major Damage,Fire,18,1,2,0,102832,1,17,26,Full
824,70,61,2000,1678,,Masters,Single Vehicle Collision,Total Loss,Ambulance,16,1,1,1,5644,1,16,43,Full
825,86,37,500,1336,,Bachelor,Single Vehicle Collision,Major Loss,None,16,1,1,1,4324,0,19,12,Full
826,294,35,2000,1062,1,High School,Multi-vehicle Collision,Major Damage,Fire,20,3,0,1,42278,0,6,21,Full
827,65,63,2000,1445,,Bachelor,Multi-vehicle Collision,Total Loss,Police,9,2,1,0,9442,0,14,42,Full
828,266,54,500,1642,,Masters,Multi-vehicle Collision,Total Loss,Police,16,3,0,0,5372,0,5,48,Full
829,65,42,500,1530,,MD,Single Vehicle Collision,Minor Loss,Ambulance,1,1,1,0,2612,0,14,39,Full
